"autoctr","sciname","StockCode","MaturityRefNo","Sex","AgeMatMin","AgeMatMin2","AgeMatRef","tm","Number","r2","SE_tm","SD_tm","LCL_tm","UCL_tm","LengthMatMin","LengthMatMin2","Type1","LengthMatRef","Lm","SE_Lm","SD_Lm","LCL_Lm","UCL_Lm","Locality","C_Code","E_CODE","Comment","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS","SpecCode"
3332,"Carcharhinus melanopterus",893,37816,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,110,"TL",NA,NA,NA,NA,NA,NA,"not specified.","583",NA,NA,309,"2001-05-02T00:00:00.000Z",NA,"2001-05-02T00:00:00.000Z",NA,NA,NA,877
6424,"Carcharhinus melanopterus",893,58048,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,120,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-14T00:01:58.000Z",NA,"2008-02-14T00:01:58.000Z",NA,NA,NA,877
6423,"Carcharhinus melanopterus",893,58048,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,113,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-14T00:01:34.000Z",NA,"2008-02-14T00:01:34.000Z",NA,NA,NA,877
1144,"Carcharhinus obscurus",894,244,"female",21,NA,31395,21,NA,NA,NA,NA,NA,NA,257,300,"TL",58048,NA,NA,NA,NA,NA,"not specified ","360",NA,NA,2,"1994-04-05T00:00:00.000Z",1790,"2008-02-14T00:15:43.000Z",NA,NA,NA,878
1145,"Carcharhinus obscurus",894,244,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,300,"TL",58048,NA,NA,NA,NA,NA,"not specified","360",NA,NA,2,"1994-04-05T00:00:00.000Z",1790,"2008-02-14T00:14:36.000Z",NA,NA,NA,878
1146,"Carcharhinus obscurus",894,4332,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,"TL",6184,NA,NA,NA,NA,NA,"South Africa","710",NA,"100 % are mature at 280 cm TL.",3,"1993-10-14T00:00:00.000Z",NA,"1994-09-27T00:00:00.000Z",3,"1995-04-01T00:00:00.000Z",NA,878
1147,"Carcharhinus obscurus",894,6390,"unsexed",14,18,26104,NA,NA,NA,NA,NA,NA,NA,280,NA,"TL",6871,NA,NA,NA,NA,NA,"southern waters","036",NA,NA,2,"1998-02-18T00:00:00.000Z",NA,"1998-06-22T00:00:00.000Z",NA,NA,NA,878
3092,"Carcharhinus obscurus",894,32086,"female",NA,NA,32086,21,NA,NA,NA,NA,NA,NA,NA,NA,"FL",NA,235,NA,NA,NA,NA,"Cape Cod to Florida E. coast, 1963-93","840",NA,NA,3,"2000-03-06T00:00:00.000Z",NA,"2000-06-03T00:00:00.000Z",NA,NA,NA,878
3091,"Carcharhinus obscurus",894,32086,"male",NA,NA,32086,19,NA,NA,NA,NA,NA,NA,NA,NA,"FL",NA,231,NA,NA,NA,NA,"Cape Cod to Florida E. coast, 1963-93","840",NA,"Also Ref. 30214.",3,"2000-03-06T00:00:00.000Z",1,"2007-02-09T00:00:00.000Z",NA,NA,NA,878
3816,"Carcharhinus obscurus",894,41862,"female",17,22,41862,NA,NA,NA,NA,NA,NA,NA,220,250,"FL",41862,NA,NA,NA,NA,NA,"south-western Western Australia","036",NA,NA,3,"2002-05-16T00:00:00.000Z",NA,"2002-05-16T00:00:00.000Z",NA,NA,NA,878
3817,"Carcharhinus obscurus",894,41862,"male",20,23,41862,NA,NA,NA,NA,NA,NA,NA,230,243,"FL",41862,NA,NA,NA,NA,NA,"south-western Western Australia","036",NA,NA,3,"2002-05-16T00:00:00.000Z",NA,"2002-05-16T00:00:00.000Z",NA,NA,NA,878
8568,"Carcharhinus obscurus",894,93252,"unsexed",19,21,93252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chesapeake Bay","840",1071,NA,2291,"2015-01-09T00:00:00.000Z",NA,"2015-01-09T00:00:00.000Z",NA,NA,NA,878
1148,"Carcharhinus perezii",895,244,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,168,"TL",NA,NA,NA,NA,NA,NA,"Western Atlantic",NA,NA,NA,2,"1994-04-05T00:00:00.000Z",NA,"1998-07-25T00:00:00.000Z",NA,NA,NA,879
1149,"Carcharhinus plumbeus",896,3599,"female",NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gt. Machipongo In., Virginia & Mid-Atlantic Bight","840",NA,NA,3,"1992-05-21T00:00:00.000Z",NA,"1999-12-14T00:00:00.000Z",NA,NA,NA,880
1150,"Carcharhinus plumbeus",896,3599,"male",NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gt. Machipongo In., Virginia & Mid-Atlantic Bight","840",NA,"Also Ref. 30214.",3,"1992-05-21T00:00:00.000Z",1,"2007-02-09T00:00:00.000Z",NA,NA,NA,880
1151,"Carcharhinus plumbeus",896,12451,"female",13,16,NA,NA,NA,NA,NA,NA,NA,NA,144,183,NA,NA,NA,NA,NA,NA,NA,"Not specified.",NA,NA,NA,3,"1998-10-07T00:00:00.000Z",NA,"1998-10-07T00:00:00.000Z",NA,NA,NA,880
1152,"Carcharhinus plumbeus",896,12451,"male",13,16,NA,NA,NA,NA,NA,NA,NA,NA,131,178,"TL",NA,NA,NA,NA,NA,NA,"Not specified.",NA,NA,NA,3,"1998-10-07T00:00:00.000Z",NA,"1998-10-07T00:00:00.000Z",NA,NA,NA,880
1153,"Carcharhinus plumbeus",896,27093,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,"FL",27104,NA,NA,NA,NA,NA,"Not specified.",NA,NA,NA,3,"1998-08-04T00:00:00.000Z",NA,"1998-08-04T00:00:00.000Z",NA,NA,NA,880
1154,"Carcharhinus plumbeus",896,27093,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,"FL",27104,NA,NA,NA,NA,NA,"Not specified.",NA,NA,NA,3,"1998-08-04T00:00:00.000Z",NA,"1998-08-04T00:00:00.000Z",NA,NA,NA,880
1155,"Carcharhinus plumbeus",896,28023,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",28023,130,NA,NA,NA,NA,"Galapagos","218A",NA,NA,1,"1999-02-22T00:00:00.000Z",NA,"1999-02-22T00:00:00.000Z",NA,NA,NA,880
1156,"Carcharhinus plumbeus",896,33034,"female",15,16,33034,NA,NA,NA,NA,NA,NA,NA,126,NA,"OT",33034,NA,NA,NA,NA,NA,"Atlantic coast, 1976-92","840",NA,"Length: precaudal (PCL). All females >134.5 cm were mature.",3,"1999-12-14T00:00:00.000Z",NA,"1999-12-14T00:00:00.000Z",NA,NA,NA,880
1157,"Carcharhinus plumbeus",896,33034,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,NA,"TL",27104,NA,NA,NA,NA,NA,"Not specified.","840",NA,NA,3,"1999-12-14T00:00:00.000Z",NA,"1999-12-14T00:00:00.000Z",NA,NA,NA,880
1158,"Carcharhinus plumbeus",896,33034,"male",15,16,33034,NA,NA,NA,NA,NA,NA,NA,129,156,"OT",33034,NA,NA,NA,NA,NA,"Atlantic coast, 1976-92","840",NA,"Length: precaudal (PCL).",3,"1999-12-14T00:00:00.000Z",NA,"1999-12-14T00:00:00.000Z",NA,NA,NA,880
1159,"Carcharhinus plumbeus",896,33034,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,"TL",27104,NA,NA,NA,NA,NA,"Not specified.","840",NA,NA,3,"1999-12-14T00:00:00.000Z",NA,"1999-12-14T00:00:00.000Z",NA,NA,NA,880
6593,"Carcharhinus plumbeus",896,37027,"mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,175,"TL",NA,NA,NA,NA,NA,NA,"Northeastern Taiwan","156A",NA,NA,1790,"2008-02-28T21:41:38.000Z",NA,"2008-02-28T21:41:38.000Z",NA,NA,NA,880
6425,"Carcharhinus plumbeus",896,58048,"mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,180,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-14T00:32:22.000Z",2,"2011-02-24T00:00:00.000Z",NA,NA,NA,880
1160,"Carcharhinus porosus",897,244,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,"TL",NA,NA,NA,NA,NA,NA,"Western Atlantic and eastern Pacific",NA,NA,NA,2,"1994-04-06T00:00:00.000Z",NA,"1998-07-25T00:00:00.000Z",NA,NA,NA,881
1161,"Carcharhinus porosus",897,244,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,78,"TL",NA,NA,NA,NA,NA,NA,"Western Atlantic and eastern Pacific",NA,NA,NA,2,"1994-04-06T00:00:00.000Z",NA,"1998-07-25T00:00:00.000Z",NA,NA,NA,881
1162,"Carcharhinus porosus",897,27971,"female",NA,NA,27971,6,NA,NA,NA,NA,NA,NA,NA,NA,"TL",27971,70,NA,NA,NA,NA,"Maranhão coast, 1984-87","076",NA,NA,3,"1999-01-29T00:00:00.000Z",NA,"1999-01-29T00:00:00.000Z",NA,NA,NA,881
1163,"Carcharhinus porosus",897,27971,"male",NA,NA,27971,6,NA,NA,NA,NA,NA,NA,NA,NA,"TL",27971,71,NA,NA,NA,NA,"Maranhão coast, 1984-87","076",NA,NA,3,"1999-01-29T00:00:00.000Z",NA,"1999-01-29T00:00:00.000Z",NA,NA,NA,881
1164,"Carcharhinus sealei",898,244,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,75,"TL",NA,NA,NA,NA,NA,NA,"Indo-West Pacific",NA,NA,NA,2,"1994-04-06T00:00:00.000Z",NA,"1994-04-06T00:00:00.000Z",NA,NA,NA,882
1165,"Carcharhinus sealei",898,244,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,80,"TL",NA,NA,NA,NA,NA,NA,"Indo-West Pacific",NA,NA,NA,2,"1994-04-06T00:00:00.000Z",NA,"1994-04-06T00:00:00.000Z",NA,NA,NA,882
6427,"Carcharhinus sealei",898,58048,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,75,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-14T00:38:01.000Z",14,"2014-09-08T00:00:00.000Z",NA,NA,NA,882
6426,"Carcharhinus sealei",898,58048,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,"Males less than 75.8 cm TL are juveniles to late adolescents; largest immature male 71 cm TL from Malaysia (Ref. 89954).",1790,"2008-02-14T00:37:32.000Z",14,"2014-09-08T00:00:00.000Z",NA,NA,NA,882
1166,"Carcharhinus signatus",899,27093,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,"FL",244,NA,NA,NA,NA,NA,"Not specified.",NA,NA,NA,3,"1998-08-04T00:00:00.000Z",NA,"2004-12-10T00:00:00.000Z",NA,NA,NA,883
4691,"Carcharhinus signatus",899,52677,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,205,"TL",52677,NA,NA,NA,NA,NA,"seamounts, 38-370 m depths, 1995-97","076",NA,"The length at maturity correspond to age 9 yrs in the growth curve.",3,"2004-12-10T00:00:00.000Z",NA,"2004-12-10T00:00:00.000Z",NA,NA,NA,883
4690,"Carcharhinus signatus",899,52677,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,190,"TL",52677,NA,NA,NA,NA,NA,"seamounts, 38-370 m depths, 1995-97","076",NA,"The length at maturity correspond to age 8 yrs in the growth curve.",3,"2004-12-10T00:00:00.000Z",NA,"2004-12-10T00:00:00.000Z",NA,NA,NA,883
1167,"Carcharhinus sorrah",900,6088,"female",2,3,6088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arafura Sea and Timor Sea, 1980-84","036",NA,NA,3,"1993-09-12T00:00:00.000Z",NA,"1993-09-12T00:00:00.000Z",NA,NA,NA,884
1168,"Carcharhinus sorrah",900,6390,"unsexed",2,3,NA,NA,NA,NA,NA,NA,NA,NA,90,95,"NG",NA,NA,NA,NA,NA,NA,"northern coasts","036",NA,NA,2,"1998-03-19T00:00:00.000Z",NA,"1998-03-21T00:00:00.000Z",NA,NA,NA,884
6428,"Carcharhinus sorrah",900,58048,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,115,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-14T00:42:28.000Z",NA,"2008-02-14T00:42:28.000Z",NA,NA,NA,884
6429,"Carcharhinus sorrah",900,58048,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,118,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-14T00:42:57.000Z",NA,"2008-02-14T00:42:57.000Z",NA,NA,NA,884
2978,"Carcharhinus tilstoni",14846,6871,"female",3,4,6871,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,6871,NA,NA,NA,NA,NA,"northern coasts","036",NA,NA,113,"1997-07-02T00:00:00.000Z",2,"1998-05-18T00:00:00.000Z",NA,NA,NA,15721
2979,"Carcharhinus tilstoni",14846,6871,"male",3,4,6871,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,6871,NA,NA,NA,NA,NA,"northern coasts","036",NA,NA,113,"1997-07-02T00:00:00.000Z",2,"1998-05-18T00:00:00.000Z",NA,NA,NA,15721
8527,"Carcharhinus tjutjot",58728,89954,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.8,79,"TL",89954,NA,NA,NA,NA,NA,"off Sandakan, Sabah","458",NA,NA,14,"2014-09-08T00:00:00.000Z",NA,"2014-09-08T00:00:00.000Z",NA,NA,NA,67456
8528,"Carcharhinus tjutjot",58728,89954,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,"TL",NA,NA,NA,NA,NA,NA,"off Sandakan, Sabah","458",NA,"Recorded is the smallest mature male but with the largest immature male at 72.2 cm TL.",14,"2014-09-08T00:00:00.000Z",NA,"2014-09-08T00:00:00.000Z",NA,NA,NA,67456
8524,"Carcharhinus tjutjot",58728,89954,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.1,77.5,"TL",89954,NA,NA,NA,NA,NA,"southern waters","360",NA,NA,14,"2014-08-18T00:00:00.000Z",14,"2014-09-08T00:00:00.000Z",NA,NA,NA,67456
1169,"Galeocerdo cuvier",902,4805,"female",4,6,28023,NA,NA,NA,NA,NA,NA,NA,250,350,"TL",NA,NA,NA,NA,NA,NA,"Not specified.","583",NA,NA,3,"1992-10-28T00:00:00.000Z",309,"2001-05-02T00:00:00.000Z",1,"1999-02-22T00:00:00.000Z",NA,886
1170,"Galeocerdo cuvier",902,4805,"male",4,6,28023,NA,NA,NA,NA,NA,NA,NA,226,290,"TL",NA,NA,NA,NA,NA,NA,"Not specified.",NA,NA,NA,3,"1992-10-28T00:00:00.000Z",1,"1999-02-22T00:00:00.000Z",1,"1999-02-22T00:00:00.000Z",NA,886
1171,"Galeocerdo cuvier",902,31395,"female",8,11,31395,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not given.",NA,NA,NA,1,"1999-10-04T00:00:00.000Z",NA,"1999-10-04T00:00:00.000Z",NA,NA,NA,886
3334,"Galeocerdo cuvier",902,37816,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,"TL",NA,NA,NA,NA,NA,NA,"not specified.","583",NA,NA,309,"2001-05-02T00:00:00.000Z",NA,"2001-05-02T00:00:00.000Z",NA,NA,NA,886
3333,"Galeocerdo cuvier",902,37816,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,"TL",NA,NA,NA,NA,NA,NA,"not specified","583",NA,NA,309,"2001-05-02T00:00:00.000Z",NA,"2001-05-02T00:00:00.000Z",NA,NA,NA,886
4595,"Galeocerdo cuvier",902,52191,"mixed",NA,NA,4827,8,NA,NA,NA,NA,NA,NA,NA,NA,"TL",4827,316,NA,NA,NA,NA,"Northwestern Gulf of Mexico","840",NA,NA,3,"2004-11-20T00:00:00.000Z",NA,"2004-11-20T00:00:00.000Z",NA,NA,NA,886
4594,"Galeocerdo cuvier",902,52191,"mixed",NA,NA,4827,10,NA,NA,NA,NA,NA,NA,NA,NA,"TL",4827,323,NA,NA,NA,NA,"off Virginia","840",NA,NA,3,"2004-11-20T00:00:00.000Z",NA,"2004-11-20T00:00:00.000Z",NA,NA,NA,886
6431,"Galeocerdo cuvier",902,58048,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,350,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-14T00:49:06.000Z",NA,"2008-02-14T00:49:06.000Z",NA,NA,NA,886
6430,"Galeocerdo cuvier",902,58048,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,205,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-14T00:48:38.000Z",NA,"2008-02-14T00:48:38.000Z",NA,NA,NA,886
3123,"Isogomphodon oxyrhynchus",907,34266,"female",6,7,34266,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",34266,115,NA,NA,NA,NA,"Turiaçú Bay to Tubarão Bay, 1984-87; 1990-91/1998","076",NA,NA,3,"2000-06-15T00:00:00.000Z",NA,"2000-06-15T00:00:00.000Z",NA,NA,NA,891
3122,"Isogomphodon oxyrhynchus",907,34266,"male",5,6,34266,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",34266,103,NA,NA,NA,NA,"Turiaçú Bay to Tubarão Bay, 1984-87; 1990-91/1998","076",NA,NA,3,"2000-06-15T00:00:00.000Z",NA,"2000-06-15T00:00:00.000Z",NA,NA,NA,891
6434,"Lamiopsis temminckii",908,58048,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-15T01:35:36.000Z",NA,"2008-02-15T01:35:36.000Z",NA,NA,NA,892
6433,"Lamiopsis temminckii",908,58048,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-15T01:35:14.000Z",NA,"2008-02-15T01:35:14.000Z",NA,NA,NA,892
7869,"Lamiopsis tephrodes",57351,84282,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,"TL",84282,NA,NA,NA,NA,NA,"Borneo","360",NA,NA,14,"2012-07-31T00:00:00.000Z",NA,"2012-07-31T00:00:00.000Z",NA,NA,NA,66612
1189,"Loxodon macrorhinus",910,244,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,"TL",NA,NA,NA,NA,NA,NA,"Indo-West Pacific",NA,NA,NA,2,"1994-04-05T00:00:00.000Z",NA,"1994-09-27T00:00:00.000Z",NA,NA,NA,894
1190,"Loxodon macrorhinus",910,244,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,66,"TL",NA,NA,NA,NA,NA,NA,"Indo-West Pacific",NA,NA,NA,2,"1994-04-05T00:00:00.000Z",NA,"1994-04-05T00:00:00.000Z",NA,NA,NA,894
6436,"Loxodon macrorhinus",910,58048,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,90,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-15T01:41:35.000Z",NA,"2008-02-15T01:41:35.000Z",NA,NA,NA,894
6435,"Loxodon macrorhinus",910,58048,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,83,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-15T01:41:13.000Z",NA,"2008-02-15T01:41:13.000Z",NA,NA,NA,894
1191,"Nasolamia velox",911,28023,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,"TL",28023,NA,NA,NA,NA,NA,"Galapagos","218A",NA,NA,1,"1999-02-22T00:00:00.000Z",NA,"1999-02-22T00:00:00.000Z",NA,NA,NA,895
1192,"Negaprion acutidens",912,9997,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,"TL",NA,NA,NA,NA,NA,NA,"Not stated.",NA,NA,NA,113,"1998-10-12T00:00:00.000Z",113,"1999-10-25T00:00:00.000Z",NA,NA,NA,896
3338,"Negaprion acutidens",912,37816,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,"TL",NA,NA,NA,NA,NA,NA,"not specified","583",NA,NA,309,"2001-05-02T00:00:00.000Z",NA,"2001-05-02T00:00:00.000Z",NA,NA,NA,896
6438,"Negaprion acutidens",912,58048,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,240,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-15T01:44:22.000Z",NA,"2008-02-15T01:44:22.000Z",NA,NA,NA,896
6437,"Negaprion acutidens",912,58048,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,240,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-15T01:43:59.000Z",NA,"2008-02-15T01:43:59.000Z",NA,NA,NA,896
1193,"Negaprion brevirostris",913,244,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,NA,"TL",NA,NA,NA,NA,NA,NA,"Atlantic",NA,NA,NA,2,"1994-04-06T00:00:00.000Z",NA,"1994-04-06T00:00:00.000Z",NA,NA,NA,897
1194,"Negaprion brevirostris",913,244,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,NA,"TL",NA,NA,NA,NA,NA,NA,"Atlantic",NA,NA,NA,2,"1994-04-06T00:00:00.000Z",NA,"1994-04-06T00:00:00.000Z",NA,NA,NA,897
5670,"Negaprion brevirostris",913,30214,"mixed",NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic Ocean","840",NA,NA,1,"2007-02-09T00:00:00.000Z",NA,"2007-02-09T00:00:00.000Z",NA,NA,NA,897
1195,"Negaprion brevirostris",913,31395,"female",NA,NA,31395,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not given.",NA,NA,NA,1,"1999-10-04T00:00:00.000Z",NA,"1999-10-04T00:00:00.000Z",NA,NA,NA,897
1196,"Prionace glauca",914,244,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,281,NA,NA,NA,NA,NA,NA,NA,"Not specified",NA,NA,NA,2,"1996-03-14T00:00:00.000Z",10,"1996-03-14T00:00:00.000Z",NA,NA,NA,898
1197,"Prionace glauca",914,27347,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,"TL",27106,NA,NA,NA,NA,NA,"Western North Atlantic","840",NA,NA,3,"1998-10-01T00:00:00.000Z",NA,"1998-10-01T00:00:00.000Z",NA,NA,NA,898
1198,"Prionace glauca",914,27347,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,NA,"TL",27106,218,NA,NA,NA,NA,"Western North Atlantic","840",NA,NA,3,"1998-10-01T00:00:00.000Z",NA,"1998-10-01T00:00:00.000Z",NA,NA,NA,898
1199,"Prionace glauca",914,31395,"female",6,7,31395,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not given.",NA,NA,NA,1,"1999-10-04T00:00:00.000Z",NA,"1999-10-04T00:00:00.000Z",NA,NA,NA,898
4929,"Prionace glauca",914,54997,"mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,"TL",NA,210,NA,NA,NA,NA,"southern region","076",NA,NA,3,"2005-07-29T00:00:00.000Z",NA,"2005-07-29T00:00:00.000Z",NA,NA,NA,898
4958,"Prionace glauca",914,55027,"female",7,9,83312,8,NA,NA,NA,NA,NA,NA,170,195,"FL",NA,NA,NA,NA,NA,NA,"EEZ","554",NA,"Data from Francis and Duffy (in press) cited in Ref. 55027; VBGF estimate of age-at-maturity is about 7-9 yrs.",3,"2005-07-29T00:00:00.000Z",1,"2009-12-23T22:56:51.000Z",NA,NA,NA,898
4957,"Prionace glauca",914,55027,"male",NA,NA,83312,8,NA,NA,NA,NA,NA,NA,190,195,"FL",NA,NA,NA,NA,NA,NA,"EEZ","554",NA,"Data from Francis and Duffy (in press) cited in Ref. 55027; VBGF estimate of age-at-maturity is about 8 yrs.",3,"2005-07-29T00:00:00.000Z",1,"2009-12-23T22:56:04.000Z",NA,NA,NA,898
4956,"Prionace glauca",914,55027,"mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,230,"TL",NA,NA,NA,NA,NA,NA,"Not specified.",NA,NA,"50% maturity seems to be attained around 210-230 cm.",3,"2005-07-29T00:00:00.000Z",NA,"2005-07-29T00:00:00.000Z",NA,NA,NA,898
6439,"Prionace glauca",914,58048,"mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,220,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-15T01:50:15.000Z",NA,"2008-02-15T01:50:15.000Z",NA,NA,NA,898
7142,"Prionace glauca",914,83397,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,190,"FL",83397,NA,NA,NA,NA,NA,"1986-94","554",164,"
females at 170–190 cm",3,"2010-01-15T00:00:00.000Z",NA,"2010-01-15T00:00:00.000Z",NA,NA,NA,898
7141,"Prionace glauca",914,83397,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,195,"FL",83397,NA,NA,NA,NA,NA,"1986-94","554",164,NA,3,"2010-01-15T00:00:00.000Z",NA,"2010-01-15T00:00:00.000Z",NA,NA,NA,898
1200,"Rhizoprionodon acutus",915,4332,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,80,"TL",6184,NA,NA,NA,NA,NA,"South Africa","710",NA,NA,3,"1993-10-14T00:00:00.000Z",NA,"1993-10-14T00:00:00.000Z",3,"1995-04-01T00:00:00.000Z",NA,899
1201,"Rhizoprionodon acutus",915,4332,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,72,"TL",6184,NA,NA,NA,NA,NA,"South Africa","710",NA,NA,3,"1993-10-14T00:00:00.000Z",NA,"1993-10-14T00:00:00.000Z",3,"1995-04-01T00:00:00.000Z",NA,899
1202,"Rhizoprionodon acutus",915,27160,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.5,NA,"TL",6184,NA,NA,NA,NA,NA,"Rio Grande de Buba","624",NA,NA,3,"1998-09-03T00:00:00.000Z",NA,"1998-10-15T00:00:00.000Z",NA,NA,NA,899
1203,"Rhizoprionodon acutus",915,27160,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,"TL",6184,NA,NA,NA,NA,NA,"Rio Grande de Buba","624",NA,NA,3,"1998-09-03T00:00:00.000Z",NA,"1998-09-03T00:00:00.000Z",NA,NA,NA,899
6440,"Rhizoprionodon acutus",915,58048,"mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,80,"TL",NA,NA,NA,NA,NA,NA,"not specified","360",NA,NA,1790,"2008-02-15T01:55:10.000Z",NA,"2008-02-15T01:55:10.000Z",NA,NA,NA,899
